Timestamp,RawValue,MoisturePercent,WaterAddedCups,WeatherTimestamps,Temperature_C,Humidity_pct
3/9/2026 2:32:11,1718,64.8,0,3/9/2026 2:00:00,7.5,97
3/9/2026 3:02:11,1739,63.4,0,3/9/2026 3:00:00,7.1,99
3/9/2026 3:32:11,1725,64.3,0,3/9/2026 3:00:00,7.1,99
3/9/2026 4:02:11,1732,63.8,0,3/9/2026 4:00:00,7,100
3/9/2026 4:32:11,1726,64.2,0,3/9/2026 4:00:00,7,100
3/9/2026 5:02:11,1742,63.2,0,3/9/2026 5:00:00,7.1,99
3/9/2026 5:32:11,1729,64,0,3/9/2026 5:00:00,7.1,99
3/9/2026 6:02:11,1750,62.6,0,3/9/2026 6:00:00,6.7,99
3/9/2026 6:32:11,1733,63.8,0,3/9/2026 6:00:00,6.7,99
3/9/2026 7:02:11,1737,63.5,0,3/9/2026 7:00:00,6.9,100
3/9/2026 7:32:11,1745,63,0,3/9/2026 7:00:00,6.9,100
3/9/2026 8:02:11,1746,62.9,0,3/9/2026 8:00:00,7.4,99
3/9/2026 8:32:11,1761,61.9,0,3/9/2026 8:00:00,7.4,99
3/9/2026 9:02:11,1755,62.3,0,3/9/2026 9:00:00,8.1,97
3/9/2026 9:32:11,1749,62.7,0,3/9/2026 9:00:00,8.1,97
3/9/2026 10:02:11,1758,62.1,0,3/9/2026 10:00:00,9.2,93
3/9/2026 10:32:11,1762,61.8,0,3/9/2026 10:00:00,9.2,93
3/9/2026 11:02:11,1777,60.8,0,3/9/2026 11:00:00,10.6,89
3/9/2026 11:32:11,1778,60.8,0,3/9/2026 11:00:00,10.6,89
3/9/2026 12:02:11,1778,60.8,0,3/9/2026 12:00:00,11.7,82
3/9/2026 12:32:11,1791,59.9,0,3/9/2026 12:00:00,11.7,82
3/9/2026 13:02:11,1785,60.3,0,3/9/2026 13:00:00,13.2,76
3/9/2026 13:32:11,1793,59.8,0,3/9/2026 13:00:00,13.2,76
3/9/2026 14:02:11,1800,59.3,0,3/9/2026 14:00:00,14.1,74
3/9/2026 14:32:11,1816,58.2,0,3/9/2026 14:00:00,14.1,74
3/9/2026 15:02:11,1808,58.8,0,3/9/2026 15:00:00,13.9,76
3/9/2026 15:32:11,1811,58.6,0,3/9/2026 15:00:00,13.9,76
3/9/2026 16:02:11,1810,58.6,0,3/9/2026 16:00:00,14,76
3/9/2026 16:32:11,1829,57.4,0,3/9/2026 16:00:00,14,76
3/9/2026 17:02:11,1824,57.7,0,3/9/2026 17:00:00,13.6,74
3/9/2026 17:32:11,1836,56.9,0,3/9/2026 17:00:00,13.6,74
3/9/2026 18:02:11,1822,57.8,0,3/9/2026 18:00:00,11,99
3/9/2026 18:32:11,1850,56,0,3/9/2026 18:00:00,11,99
3/9/2026 19:02:11,1835,57,0,3/9/2026 19:00:00,10.5,99
3/9/2026 19:32:11,1843,56.4,0,3/9/2026 19:00:00,10.5,99
3/9/2026 20:02:11,1862,55.2,0,3/9/2026 20:00:00,10,97
3/9/2026 20:32:11,1845,56.3,0,3/9/2026 20:00:00,10,97
3/9/2026 21:02:11,1856,55.6,0,3/9/2026 21:00:00,9.6,98
3/9/2026 21:32:11,1859,55.4,0,3/9/2026 21:00:00,9.6,98
3/9/2026 22:02:11,1852,55.8,0,3/9/2026 22:00:00,9.4,98
3/9/2026 22:32:11,1872,54.5,0,3/9/2026 22:00:00,9.4,98
3/9/2026 23:02:11,1875,54.3,0,3/9/2026 23:00:00,9.4,97
3/9/2026 23:32:11,1849,56,0,3/9/2026 23:00:00,9.4,97
3/10/2026 0:02:11,1854,55.7,0,3/10/2026 0:00:00,9.1,95
3/10/2026 0:32:11,1874,54.4,0,3/10/2026 0:00:00,9.1,95
3/10/2026 1:02:11,1858,55.4,0,3/10/2026 1:00:00,9.1,96
3/10/2026 1:32:11,1867,54.8,0,3/10/2026 1:00:00,9.1,96
3/10/2026 2:02:11,1873,54.4,0,3/10/2026 2:00:00,9.1,96
3/10/2026 2:32:11,1879,54,0,3/10/2026 2:00:00,9.1,96
3/10/2026 3:02:11,1873,54.4,0,3/10/2026 3:00:00,9.1,95
3/10/2026 3:32:11,1877,54.2,0,3/10/2026 3:00:00,9.1,95
3/10/2026 4:02:11,1872,54.5,0,3/10/2026 4:00:00,9.1,95
3/10/2026 4:32:11,1890,53.3,0,3/10/2026 4:00:00,9.1,95
3/10/2026 5:02:11,1877,54.2,0,3/10/2026 5:00:00,9.1,94
3/10/2026 5:32:11,1885,53.6,0,3/10/2026 5:00:00,9.1,94
3/10/2026 6:02:11,1880,54,0,3/10/2026 6:00:00,9.1,94
3/10/2026 6:32:11,1886,53.5,0,3/10/2026 6:00:00,9.1,94
3/10/2026 7:02:11,1885,53.6,0,3/10/2026 7:00:00,9.1,94
3/10/2026 7:32:11,1887,53.5,0,3/10/2026 7:00:00,9.1,94
3/10/2026 8:02:11,1882,53.8,0,3/10/2026 8:00:00,9.2,91
3/10/2026 8:32:11,1900,52.6,0,3/10/2026 8:00:00,9.2,91
3/10/2026 9:02:11,1909,52,0,3/10/2026 9:00:00,9.7,87
3/10/2026 9:32:11,1904,52.3,0,3/10/2026 9:00:00,9.7,87
3/10/2026 10:02:11,1912,51.8,0,3/10/2026 10:00:00,10.4,80
3/10/2026 10:32:11,1917,51.5,0,3/10/2026 10:00:00,10.4,80
3/10/2026 11:02:11,1922,51.1,0,3/10/2026 11:00:00,11.1,75
3/10/2026 11:32:11,1922,51.1,0,3/10/2026 11:00:00,11.1,75
3/10/2026 12:02:11,1925,50.9,0,3/10/2026 12:00:00,11.1,73
3/10/2026 12:32:11,1935,50.3,0,3/10/2026 12:00:00,11.1,73
3/10/2026 13:02:11,1934,50.3,0,3/10/2026 13:00:00,11.9,66
3/10/2026 13:32:11,1930,50.6,0,3/10/2026 13:00:00,11.9,66
3/10/2026 14:02:11,1943,49.7,0,3/10/2026 14:00:00,12.2,62
3/10/2026 14:32:11,1933,50.4,0,3/10/2026 14:00:00,12.2,62
3/10/2026 15:02:11,1953,49.1,0,3/10/2026 15:00:00,12.2,61
3/10/2026 15:32:11,1961,48.5,0,3/10/2026 15:00:00,12.2,61
3/10/2026 16:02:11,1973,47.7,0,3/10/2026 16:00:00,11.4,64
3/10/2026 16:32:11,1969,48,0,3/10/2026 16:00:00,11.4,64
3/10/2026 17:02:11,1980,47.3,0,3/10/2026 17:00:00,10.8,70
3/10/2026 17:32:11,1977,47.5,0,3/10/2026 17:00:00,10.8,70
3/10/2026 18:02:11,1973,47.7,0,3/10/2026 18:00:00,10.1,76
3/10/2026 18:32:11,1974,47.7,0,3/10/2026 18:00:00,10.1,76
3/10/2026 19:02:11,1982,47.1,0,3/10/2026 19:00:00,9.6,79
3/10/2026 19:32:11,1983,47.1,0,3/10/2026 19:00:00,9.6,79
3/10/2026 20:02:11,2003,45.7,0,3/10/2026 20:00:00,9.4,81
3/10/2026 20:32:11,1998,46.1,0,3/10/2026 20:00:00,9.4,81
3/10/2026 21:02:11,2005,45.6,0,3/10/2026 21:00:00,9.6,82
3/10/2026 21:32:11,2003,45.7,0,3/10/2026 21:00:00,9.6,82
3/10/2026 22:02:11,2012,45.1,0,3/10/2026 22:00:00,10.1,82
3/10/2026 22:32:11,2014,45,0,3/10/2026 22:00:00,10.1,82
3/10/2026 23:02:11,2002,45.8,0,3/10/2026 23:00:00,10.2,82
3/10/2026 23:32:11,2006,45.5,0,3/10/2026 23:00:00,10.2,82
3/11/2026 0:02:11,2006,45.5,0,3/11/2026 0:00:00,10.4,84
3/11/2026 0:32:11,1998,46.1,0,3/11/2026 0:00:00,10.4,84
3/11/2026 1:02:11,2018,44.7,0,3/11/2026 1:00:00,10.1,86
3/11/2026 1:32:11,2024,44.3,0,3/11/2026 1:00:00,10.1,86
3/11/2026 2:02:11,2016,44.9,0,3/11/2026 2:00:00,10.1,87
3/11/2026 2:32:11,2013,45.1,0,3/11/2026 2:00:00,10.1,87
3/11/2026 3:02:11,2028,44.1,0,3/11/2026 3:00:00,10.1,89
3/11/2026 3:32:11,2002,45.8,0,3/11/2026 3:00:00,10.1,89
3/11/2026 4:02:11,2023,44.4,0,3/11/2026 4:00:00,10,93
3/11/2026 4:32:11,2024,44.3,0,3/11/2026 4:00:00,10,93
3/11/2026 5:02:11,2020,44.6,0,3/11/2026 5:00:00,10.4,93
3/11/2026 5:32:11,2037,43.5,0,3/11/2026 5:00:00,10.4,93
3/11/2026 6:02:11,2036,43.5,0,3/11/2026 6:00:00,10.1,89
3/11/2026 6:32:11,2027,44.1,0,3/11/2026 6:00:00,10.1,89
3/11/2026 7:02:11,2030,43.9,0,3/11/2026 7:00:00,8.9,83
3/11/2026 7:32:11,2029,44,0,3/11/2026 7:00:00,8.9,83
3/11/2026 8:02:11,2030,43.9,0,3/11/2026 8:00:00,9.1,78
3/11/2026 8:32:11,2028,44.1,0,3/11/2026 8:00:00,9.1,78
3/11/2026 9:02:11,1502,79.2,1.25,3/11/2026 9:00:00,9.8,75
3/11/2026 9:32:11,1501,79.3,0,3/11/2026 9:00:00,9.8,75
3/11/2026 10:02:11,1503,79.1,0,3/11/2026 10:00:00,10.7,66
3/11/2026 10:32:11,1492,79.9,0,3/11/2026 10:00:00,10.7,66
3/11/2026 11:02:11,1522,77.9,0,3/11/2026 11:00:00,11.3,63
3/11/2026 11:32:11,1525,77.7,0,3/11/2026 11:00:00,11.3,63
3/11/2026 12:02:11,1515,78.3,0,3/11/2026 12:00:00,11.4,56
3/11/2026 12:32:11,1511,78.6,0,3/11/2026 12:00:00,11.4,56
3/11/2026 13:02:11,1517,78.2,0,3/11/2026 13:00:00,11.9,52
3/11/2026 13:32:11,1532,77.2,0,3/11/2026 13:00:00,11.9,52
3/11/2026 14:02:11,1526,77.6,0,3/11/2026 14:00:00,12.1,51
3/11/2026 14:32:11,1538,76.8,0,3/11/2026 14:00:00,12.1,51
3/11/2026 15:02:11,1552,75.9,0,3/11/2026 15:00:00,12,51
3/11/2026 15:32:11,1536,76.9,0,3/11/2026 15:00:00,12,51
3/11/2026 16:02:11,1569,74.7,0,3/11/2026 16:00:00,11.8,51
3/11/2026 16:32:11,1571,74.6,0,3/11/2026 16:00:00,11.8,51
3/11/2026 17:02:11,1553,75.8,0,3/11/2026 17:00:00,11.1,56
3/11/2026 17:32:11,1556,75.6,0,3/11/2026 17:00:00,11.1,56
3/11/2026 18:02:11,1569,74.7,0,3/11/2026 18:00:00,10.1,62
3/11/2026 18:32:11,1567,74.9,0,3/11/2026 18:00:00,10.1,62
3/11/2026 19:02:11,1578,74.1,0,3/11/2026 19:00:00,9.2,66
3/11/2026 19:32:11,1563,75.1,0,3/11/2026 19:00:00,9.2,66
3/11/2026 20:02:11,1586,73.6,0,3/11/2026 20:00:00,8.2,70
3/11/2026 20:32:11,1604,72.4,0,3/11/2026 20:00:00,8.2,70
3/11/2026 21:02:11,1582,73.8,0,3/11/2026 21:00:00,7.6,70
3/11/2026 21:32:11,1590,73.3,0,3/11/2026 21:00:00,7.6,70
3/11/2026 22:02:11,1582,73.8,0,3/11/2026 22:00:00,7.3,74
3/11/2026 22:32:11,1601,72.6,0,3/11/2026 22:00:00,7.3,74
3/11/2026 23:02:11,1595,73,0,3/11/2026 23:00:00,7,78
3/11/2026 23:32:11,1614,71.7,0,3/11/2026 23:00:00,7,78
3/12/2026 0:02:11,1602,72.5,0,3/12/2026 0:00:00,6.5,79
3/12/2026 0:32:11,1599,72.7,0,3/12/2026 0:00:00,6.5,79
3/12/2026 1:02:11,1608,72.1,0,3/12/2026 1:00:00,6.4,80
3/12/2026 1:32:11,1601,72.6,0,3/12/2026 1:00:00,6.4,80
3/12/2026 2:02:11,1595,73,0,3/12/2026 2:00:00,6.4,81
3/12/2026 2:32:11,1610,72,0,3/12/2026 2:00:00,6.4,81
3/12/2026 3:02:11,1608,72.1,0,3/12/2026 3:00:00,6.7,83
3/12/2026 3:32:11,1612,71.8,0,3/12/2026 3:00:00,6.7,83
3/12/2026 4:02:11,1615,71.6,0,3/12/2026 4:00:00,7.1,83
3/12/2026 4:32:11,1610,72,0,3/12/2026 4:00:00,7.1,83
3/12/2026 5:02:11,1618,71.4,0,3/12/2026 5:00:00,7.4,82
3/12/2026 5:32:11,1630,70.6,0,3/12/2026 5:00:00,7.4,82
3/12/2026 6:02:11,1609,72,0,3/12/2026 6:00:00,8.1,80
3/12/2026 6:32:11,1633,70.4,0,3/12/2026 6:00:00,8.1,80
3/12/2026 7:02:11,1619,71.4,0,3/12/2026 7:00:00,8.6,76
3/12/2026 7:32:11,1616,71.6,0,3/12/2026 7:00:00,8.6,76
3/12/2026 8:02:11,1643,69.8,0,3/12/2026 8:00:00,9.4,76
3/12/2026 8:32:11,1630,70.6,0,3/12/2026 8:00:00,9.4,76
3/12/2026 9:02:11,1643,69.8,0,3/12/2026 9:00:00,9.9,79
3/12/2026 9:32:11,1643,69.8,0,3/12/2026 9:00:00,9.9,79
3/12/2026 10:02:11,1627,70.8,0,3/12/2026 10:00:00,10.9,74
3/12/2026 10:32:11,1646,69.6,0,3/12/2026 10:00:00,10.9,74
3/12/2026 11:02:11,1645,69.6,0,3/12/2026 11:00:00,11.2,72
3/12/2026 11:32:11,1643,69.8,0,3/12/2026 11:00:00,11.2,72
3/12/2026 12:02:11,1643,69.8,0,3/12/2026 12:00:00,11.6,73
3/12/2026 12:32:11,1663,68.4,0,3/12/2026 12:00:00,11.6,73
3/12/2026 13:02:11,1672,67.8,0,3/12/2026 13:00:00,11.4,75
3/12/2026 13:32:11,1676,67.6,0,3/12/2026 13:00:00,11.4,75
3/12/2026 14:02:11,1675,67.6,0,3/12/2026 14:00:00,11.1,77
3/12/2026 14:32:11,1676,67.6,0,3/12/2026 14:00:00,11.1,77
3/12/2026 15:02:11,1679,67.4,0,3/12/2026 15:00:00,10.9,80
3/12/2026 15:32:11,1688,66.8,0,3/12/2026 15:00:00,10.9,80
3/12/2026 16:02:11,1689,66.7,0,3/12/2026 16:00:00,11.4,79
3/12/2026 16:32:11,1700,66,0,3/12/2026 16:00:00,11.4,79
3/12/2026 17:02:11,1707,65.5,0,3/12/2026 17:00:00,11.6,79
3/12/2026 17:32:11,1704,65.7,0,3/12/2026 17:00:00,11.6,79
3/12/2026 18:02:11,1714,65,0,3/12/2026 18:00:00,11.5,81
3/12/2026 18:32:11,1714,65,0,3/12/2026 18:00:00,11.5,81
3/12/2026 19:02:11,1724,64.4,0,3/12/2026 19:00:00,11.4,83
3/12/2026 19:32:11,1732,63.8,0,3/12/2026 19:00:00,11.4,83
3/12/2026 20:02:11,1734,63.7,0,3/12/2026 20:00:00,11.4,83
3/12/2026 20:32:11,1737,63.5,0,3/12/2026 20:00:00,11.4,83
